ISO3 code,Economy,Indicator code,Indicator name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
SVN,Slovenia,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3619,-1.3476,-1.3181,-1.3809,-1.3874,-1.217,-1.5187,-1.4626,-1.2542,-1.344,-1.2162,-1.2923,-1.4952,-1.3277,-1.2711,-1.3071,-1.3914,-1.3681,-1.4024,-1.4942,-1.5107,-1.2884,-1.4398,-1.2661,-1.4066,-1.4928,-1.3842,-1.0839,-1.3467,-1.2577,-1.3149,-1.5038,-1.1613,-1.3649,,
SVN,Slovenia,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1083,6.2257,6.6047,7.9583,5.7329,10.6046,5.1883,7.4321,3.4731,6.1685,6.8249,4.5147,8.3626,6.6858,5.4776,6.5096,4.9041,7.5911,7.157,6.1142,6.3916,3.1783,7.5145,5.085,6.6916,6.1988,6.5086,3.3424,3.4533,8.1265,2.3951,2.9477,4.5789,4.5015,,
SVN,Slovenia,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0654,4.9556,5.6707,3.37,2.7442,3.3598,2.172,-0.8301,4.1678,5.33,3.0306,-2.2473,1.9862,5.6798,-0.1802,5.1552,2.3019,3.3685,1.7007,0.5765,7.0011,5.455,5.0272,5.6868,4.6722,5.7758,1.7557,6.8597,6.6365,4.3666,2.6955,0.3566,3.9871,7.6277,,
SVN,Slovenia,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7812,3.8706,3.1259,3.1685,2.7739,2.9853,3.685,3.7471,3.4795,3.1112,2.8098,3.3925,3.1791,3.4672,3.201,3.2137,3.4411,3.5377,3.9735,3.1931,3.6343,4.2634,3.6476,3.9437,3.0513,3.0014,3.2819,3.3351,3.897,2.9967,3.3173,3.899,3.4694,3.3562,,
SWE,Sweden,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4531,72.871,72.9886,72.2497,75.9895,77.5638,77.4073,78.3134,79.0846,76.6154,76.3469,79.5781,75.3741,74.5691,76.3984,76.3146,77.4728,75.8261,78.4156,76.6879,80.4325,75.737,77.9972,77.7563,79.0379,80.5795,79.4086,78.769,80.5586,81.0122,80.0145,80.4013,81.0694,76.6383,,
SWE,Sweden,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1003,69.9319,69.6476,69.9004,70.6808,70.949,71.2546,70.4971,70.2467,72.2744,71.287,71.4817,71.6595,73.5517,73.0505,73.4049,73.9326,73.597,74.6911,73.1735,73.5124,73.7183,75.2182,75.536,75.0028,75.445,76.8954,75.5754,76.6173,76.0823,77.7577,77.6337,76.2618,77.4223,,
SWE,Sweden,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9459,2.3034,2.441,1.9337,2.0241,2.2154,2.1931,2.146,1.9868,2.2342,2.3018,2.5,2.3522,2.0395,2.1939,2.2664,2.1127,2.2889,2.2797,2.3438,2.2916,2.2296,2.1188,2.0402,2.2216,2.1469,2.1585,2.33,2.3596,2.0471,2.1701,2.1434,2.2331,1.9234,,
SWE,Sweden,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7053,72.6403,73.9157,72.7695,73.5838,72.7925,74.331,74.5654,71.1159,73.502,72.8588,75.7736,70.7398,71.6815,70.2282,70.2372,72.1949,71.8449,72.2688,72.1562,70.9431,70.8528,69.6804,70.0048,70.8914,71.1921,71.8828,71.6499,72.9922,69.1175,70.1477,69.0886,72.2525,69.5029,,
SWE,Sweden,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8783,7.6227,5.0243,4.7234,4.0873,3.1979,2.8972,3.6222,8.5516,1.3861,4.5022,5.769,3.2798,5.0309,0.2292,7.3033,6.8186,3.7446,1.7911,5.9729,1.1204,1.4791,3.8567,7.7858,5.5922,2.3732,-0.2145,4.0945,4.6193,3.8088,8.5067,3.6609,-1.7146,2.9729,,
SWE,Sweden,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1894,9.1555,8.8738,8.791,7.9623,9.005,8.7928,9.0867,9.2077,9.5826,8.4843,8.3151,8.6751,8.5943,8.5494,9.6846,9.0363,9.9483,8.9606,8.3762,8.558,9.4743,8.3952,9.241,8.7837,8.4972,9.6554,8.6678,8.5483,8.9227,8.708,10.0696,9.4923,8.6668,,
SWZ,Eswatini,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4244,62.4862,66.9499,65.3309,67.1511,63.1925,67.2216,70.8224,67.6833,66.1757,67.8341,67.8966,72.5587,67.6594,66.0685,68.668,69.1661,70.0497,70.5866,73.1361,68.1837,68.152,65.9668,71.1484,68.2004,71.9086,69.2918,73.877,67.708,72.7709,72.6827,72.0782,68.9405,72.3874,,
SWZ,Eswatini,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.227,59.9113,62.8721,61.599,63.3105,62.3214,63.4114,62.1879,63.2971,63.4907,63.3666,63.1801,61.6721,63.6989,65.1859,63.7593,64.175,64.2276,65.7926,65.1608,67.1018,66.9632,66.7856,67.1187,66.5152,66.7654,68.1943,68.6062,68.6873,67.999,68.3125,68.1301,69.7401,67.8063,,
SWZ,Eswatini,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3651,-0.3412,-0.3577,0.0622,-0.0062,-0.2445,-0.1133,0.0753,-0.0406,0.1531,-0.1143,-0.1792,-0.2304,-0.0978,0.0117,-0.0887,-0.1436,0.0502,-0.0372,-0.1142,-0.1926,-0.1312,-0.0439,-0.1943,-0.2487,-0.1582,-0.1065,0.063,-0.2398,-0.0734,-0.1339,-0.128,0.0841,-0.0909,,
SWZ,Eswatini,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9676,59.5911,59.4008,56.5962,56.2286,58.5537,57.8085,57.0721,59.2824,56.7295,58.1703,59.2199,56.8693,54.5543,56.6134,57.4219,58.5625,56.1962,59.4826,54.8697,56.9842,56.2992,58.5986,54.2875,57.0564,55.9716,58.5517,54.9351,56.7209,54.7607,56.2201,55.3039,55.2001,52.7168,,
SWZ,Eswatini,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.468,0.7259,0.6398,-0.4567,0.7914,4.6827,4.5595,5.0908,0.8641,3.9685,1.8931,5.8184,4.4966,1.7903,6.033,4.6999,-0.036,-0.7473,0.0623,7.5545,0.8929,8.1219,0.7633,0.4969,5.6314,5.7454,4.8211,5.1218,1.4275,5.5141,4.0315,2.5184,3.6681,6.0832,,
SWZ,Eswatini,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9253,18.6505,20.175,20.1367,19.5399,19.7878,19.7858,18.7397,19.5286,19.5479,19.6501,19.4665,20.0608,19.3249,20.1845,20.0373,20.4096,20.5963,20.5996,19.1366,19.9015,19.3705,21.3696,20.0365,20.4376,19.9471,18.4117,19.3376,19.3866,19.5344,19.9092,19.9801,18.4158,19.611,,
SYC,Seychelles,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4901,69.3739,67.9464,66.5457,67.5092,63.8378,68.6846,66.7208,66.0471,70.4403,68.509,66.781,67.0531,69.1437,69.1382,68.7707,66.4552,66.9009,67.6652,68.9196,69.3793,69.2919,69.5334,73.6744,71.7604,72.5883,71.2904,70.6567,71.4818,71.2635,72.5778,69.1616,72.7114,71.746,,
SYC,Seychelles,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7092,62.4734,61.6099,62.4768,63.0275,62.1992,63.6118,63.9596,64.7589,64.0418,64.8744,64.8285,64.8202,64.0684,65.5656,66.5005,65.4079,66.2306,66.5985,67.7868,67.1789,67.6353,67.6479,67.511,67.2473,68.1768,68.9695,69.0033,70.3385,70.1615,70.6473,68.279,71.4183,70.6183,,
SYC,Seychelles,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3441,-0.2857,-0.3907,-0.5217,-0.2195,-0.4854,-0.5115,-0.4213,-0.4395,-0.3928,-0.405,-0.2316,-0.3381,-0.4962,-0.4797,-0.4398,-0.4393,-0.455,-0.5254,-0.3584,-0.4479,-0.5074,-0.335,-0.2915,-0.4227,-0.1794,-0.1274,-0.3336,-0.4495,-0.3609,-0.5401,-0.4978,-0.5951,-0.4686,,
SYC,Seychelles,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8457,68.5506,66.4108,67.8694,68.4964,69.0515,66.6844,67.6005,67.5682,68.8826,68.0698,68.7695,64.2375,65.6581,68.1222,67.3655,66.2269,65.6234,67.4375,63.2051,67.2828,66.1505,65.2012,66.6082,65.1954,65.738,65.5451,66.6513,65.6933,62.5108,63.2064,63.5882,65.8193,65.8898,,
SYC,Seychelles,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7504,-1.9616,3.8476,-4.2702,0.6189,1.1875,1.1785,-0.1995,0.8692,-2.5136,2.7374,1.199,1.4801,-0.123,-0.2455,1.8863,4.5494,-2.9096,-3.0357,1.24,-0.256,0.8848,0.515,2.1295,-0.1409,-2.446,-1.4001,0.1734,-2.5629,0.4824,0.7264,-0.32,1.0976,-3.4612,,
SYC,Seychelles,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4015,4.3067,5.318,6.0311,4.4377,4.7604,4.5313,4.9887,4.5739,5.0194,5.2106,4.2661,5.0138,3.981,4.7498,4.7162,4.7635,4.722,4.6306,4.7452,4.9971,5.0112,4.9357,4.5913,5.4182,5.6407,4.2339,4.9602,4.644,5.3409,4.8718,4.9046,5.1255,4.7293,,
SYR,Syrian Arab Republic,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7247,34.5393,35.533,33.3787,33.7241,35.743,35.6921,31.9224,34.825,35.6674,34.6092,35.7776,34.9938,30.8263,32.848,37.5697,35.281,36.2992,36.0625,34.5692,35.4356,37.1777,37.5318,41.1966,36.0143,40.4611,35.5489,38.397,37.9255,37.468,37.8585,36.7745,39.9776,36.6345,,
SYR,Syrian Arab Republic,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9246,54.5252,55.2779,55.198,55.1285,54.4103,54.5419,54.5097,54.6831,55.9194,55.5886,57.3799,56.2074,56.9959,56.9588,56.2974,58.5421,58.4769,58.819,58.8965,58.0629,58.3285,59.5321,60.6549,59.9793,60.7033,59.7498,61.2988,60.335,61.1127,60.8776,62.1319,62.3927,60.7391,,
SYR,Syrian Arab Republic,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8594,-0.7333,-1.0611,-1.0337,-0.8697,-1.0104,-1.0189,-0.7908,-1.181,-1.1131,-0.9683,-1.2128,-1.0632,-1.0643,-0.903,-0.9353,-1.2204,-1.1016,-1.1013,-1.0444,-1.1502,-0.9643,-1.1018,-0.9478,-1.0188,-1.1352,-0.8519,-0.8483,-0.9836,-1.0472,-1.1452,-0.8899,-0.9197,-1.1161,,
SYR,Syrian Arab Republic,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8264,25.462,22.9335,23.6781,22.9758,22.9442,23.2966,25.6557,21.5848,24.7869,24.4436,25.4292,24.2822,23.2484,22.5137,25.1423,24.3221,22.757,24.78,22.6678,23.2552,22.2699,23.8974,21.5254,22.4888,21.8748,23.1722,23.2794,20.9604,23.1463,20.2416,25.6646,21.5294,23.7905,,
SYR,Syrian Arab Republic,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1923,0.2939,-3.2258,1.798,-0.189,0.8648,-0.5374,0.0145,-2.5285,-0.6928,-1.3603,-2.0745,0.0257,0.5979,0.3163,-0.5662,0.7172,0.2948,-0.0668,0.1048,2.6469,-3.3233,-1.1071,0.5349,-4.2674,3.1459,0.3265,2.0817,2.4888,0.7206,-5.8921,0.0587,0.2191,-3.0277,,
SYR,Syrian Arab Republic,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.409,3.5347,2.6793,4.3346,3.4354,3.9796,3.3194,3.6796,3.3305,3.8066,2.2847,3.7479,3.6382,3.2268,3.0993,3.1543,3.4452,3.9109,3.0368,2.453,4.5461,3.6396,3.1083,3.8983,3.7707,3.55,3.0653,3.6375,3.8486,2.4438,3.4161,3.4529,3.4369,3.3269,,
TCA,Turks and Caicos Islands,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3899,83.7452,84.3122,85.0991,84.2617,81.9958,85.3461,85.5187,84.4875,85.1032,79.1581,88.0846,87.6199,83.2921,84.7669,89.1648,84.1081,87.5247,85.7338,87.6881,87.1181,86.6013,88.0948,86.4817,84.0493,85.9123,85.8221,84.8596,88.9566,88.0223,89.2257,89.7093,90.3307,89.7816,,
TCA,Turks and Caicos Islands,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0216,63.5189,63.4827,65.3073,63.8116,64.3616,64.2294,64.5944,64.7904,64.7076,65.4471,66.0527,65.4696,66.7237,66.8767,65.851,66.0343,67.4138,66.8352,66.7187,69.1788,67.2822,67.0864,67.9283,68.9906,69.1141,70.815,68.9405,69.9942,70.958,69.778,71.1182,69.3395,72.4623,,
TCA,Turks and Caicos Islands,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.459,-0.66,-0.4788,-0.4208,-0.733,-0.6504,-0.4168,-0.5703,-0.526,-0.5699,-0.4714,-0.5168,-0.5656,-0.8306,-0.5016,-0.4909,-0.7271,-0.719,-0.5163,-0.555,-0.8153,-0.677,-0.5407,-0.4972,-0.6485,-0.5961,-0.6839,-0.4195,-0.5574,-0.6585,-0.7171,-0.7304,-0.361,-0.5992,,
TCA,Turks and Caicos Islands,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1707,62.3702,61.6647,62.3695,62.5024,62.3925,60.3961,63.5487,61.3006,61.062,60.9143,60.3113,62.2117,63.0725,60.5655,58.8053,59.9493,60.7376,59.4829,60.3519,60.3427,61.0668,58.8276,61.8002,63.3414,62.9137,59.814,61.613,61.3554,60.3847,60.6355,61.3146,61.5351,58.9125,,
TCA,Turks and Caicos Islands,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3514,4.6483,2.6876,4.3233,-5.9767,1.9714,1.1428,3.0499,-2.3319,-0.7832,2.7335,-2.167,1.0879,0.4398,-0.0077,1.9139,-2.3066,-1.4681,0.134,-2.5208,3.5594,-1.5148,2.448,-1.7066,2.2426,-3.54,4.0037,3.32,-0.8993,-1.582,1.6266,-3.3331,0.569,-1.5368,,
TCA,Turks and Caicos Islands,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0222,18.8274,18.7502,20.0017,19.5396,18.4094,18.7114,19.5781,19.6337,18.4568,19.4986,19.2819,18.1785,18.9477,19.0813,19.1736,18.489,18.7678,18.8379,18.8815,18.8898,19.083,19.3042,20.0365,19.5848,19.8078,18.909,18.6474,19.5501,19.1412,19.5145,18.7082,19.4736,19.0617,,
TCD,Chad,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9858,67.3241,69.1885,69.9059,67.7748,69.3462,69.4892,70.4343,71.0814,72.88,68.4773,72.4776,69.9417,67.668,68.7066,71.0895,71.7551,68.4251,69.0798,69.6914,69.1809,67.2974,66.769,70.594,72.0118,72.9688,69.0829,69.2669,71.0517,72.2643,74.4252,73.993,71.9719,73.5779,,
TCD,Chad,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1369,41.1212,41.2618,42.6852,42.2066,41.4451,41.7033,42.2952,41.5601,42.8777,43.1968,43.9349,44.3014,44.1408,43.0077,43.5849,44.3276,45.5835,45.8065,45.3622,47.6995,47.311,47.3037,47.1222,47.1785,47.3702,45.8677,46.7207,47.634,48.164,48.2121,48.7795,47.1291,49.4662,,
TCD,Chad,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4046,-0.4346,-0.3008,-0.5376,-0.4405,-0.378,-0.5145,-0.6525,-0.5505,-0.4199,-0.442,-0.4143,-0.4912,-0.5696,-0.3957,-0.4321,-0.3356,-0.5018,-0.6546,-0.7246,-0.4603,-0.3967,-0.44,-0.4799,-0.6031,-0.6388,-0.368,-0.4394,-0.4557,-0.5971,-0.528,-0.4067,-0.3779,-0.4318,,
TCD,Chad,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7939,78.7818,81.4954,79.8104,79.5673,80.7238,78.3089,78.6713,77.2497,80.4079,79.4283,80.4917,79.0724,80.3396,77.4841,80.0059,77.8483,78.3689,79.3776,81.6968,79.3551,79.4166,77.147,78.1206,77.6613,79.8366,77.4262,79.5579,75.5326,79.5032,76.033,78.5259,75.8686,78.0126,,
TCD,Chad,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3448,6.3425,5.8644,2.2496,5.1965,6.1199,1.443,1.1663,1.073,0.7188,1.0611,6.0633,5.1459,-0.4887,2.4759,0.8567,5.9051,2.6272,-0.1098,4.1767,5.2675,1.367,3.089,1.4953,6.8614,2.6729,1.9467,3.623,3.2324,5.4725,6.7914,6.8104,2.7965,4.5141,,
TCD,Chad,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6901,11.7093,10.5079,11.2419,11.1574,11.409,11.5676,10.4253,10.6005,11.3996,11.0198,9.8322,10.1127,11.2771,11.3654,10.2711,11.4954,10.8473,10.4346,10.6657,10.3345,10.6379,10.0114,10.9089,11.2394,10.2721,10.9543,10.5435,11.2802,9.7886,11.3018,10.0369,10.8409,10.5914,,
TGO,Togo,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3515,51.1641,57.6932,51.9498,52.2576,58.4126,55.6183,52.6144,55.0153,54.9515,52.1976,54.2064,55.8201,58.5557,55.7953,56.0956,54.8426,58.8147,58.5776,58.5016,57.2966,54.0258,59.5463,57.6376,57.0557,58.7198,58.4213,55.9845,57.6313,54.6147,58.745,61.3832,55.2817,59.2802,,
TGO,Togo,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.392,46.7603,45.7603,45.7254,46.3876,48.0599,45.9896,46.6344,47.4902,47.3267,48.3239,49.7388,47.8942,48.9901,49.3506,49.3395,48.5945,49.5969,49.8493,51.114,51.1929,49.8657,51.0475,51.207,53.421,52.3411,51.4953,51.9858,52.5544,53.3971,53.7451,53.7676,53.6894,53.9984,,
TGO,Togo,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4404,2.2419,2.4485,2.3866,2.2575,2.5,2.4932,2.4574,2.4113,2.5,2.3164,2.4183,2.3416,2.5,2.3566,2.5,2.4439,2.5,2.5,2.5,2.3436,2.5,2.2323,2.461,2.3903,2.2873,2.3486,2.379,2.4323,2.3929,2.4654,2.3562,2.3986,2.4212,,
TGO,Togo,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9652,25.8854,25.8126,24.8083,25.0175,24.7599,23.7401,25.483,22.6804,20.8999,22.3299,25.9168,23.2889,24.0633,23.1612,24.3346,23.5182,23.2292,24.1728,22.4736,23.6502,22.75,22.771,21.6242,22.4482,21.8802,24.307,20.006,23.786,19.7557,23.0979,20.9555,22.9816,21.8701,,
TGO,Togo,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1614,7.1388,5.6839,5.0002,2.1414,5.77,0.5342,-1.8268,-0.1635,1.4373,1.8552,2.6552,2.7662,2.1177,-1.5485,4.2226,3.0806,2.0014,7.2373,3.1369,3.8886,5.7319,0.0176,3.6858,5.7237,3.514,0.4839,2.5361,4.2148,-1.5249,0.3606,8.6761,4.9538,7.451,,
TGO,Togo,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4772,14.241,13.8895,14.2346,14.769,14.4568,14.1274,13.9578,14.2932,13.778,14.2932,13.695,13.867,13.5301,13.8241,13.7021,14.89,13.5967,14.2364,13.5706,14.0674,14.189,13.1184,13.3451,13.5667,13.3924,14.086,14.1653,13.5125,14.1061,13.832,13.9943,13.7298,14.2878,,
THA,Thailand,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.8888,55.3176,56.7057,51.2633,52.8675,55.4994,57.5355,55.9698,52.7665,54.0996,55.7858,54.9396,53.8214,54.9884,55.6901,53.6991,57.988,55.2897,56.1738,58.539,56.3689,58.7297,54.8605,57.9349,58.8976,55.7092,57.1622,57.3536,58.2382,58.9185,56.2965,58.1488,61.6016,60.6767,,
THA,Thailand,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9598,68.4205,70.5278,69.8986,69.3547,69.7511,69.4577,70.3895,70.7992,71.1368,70.6802,69.8958,71.5182,72.1402,71.0419,72.0021,73.3979,71.612,72.5978,74.2645,73.4509,73.1539,73.8191,74.7355,74.1619,75.0528,75.0127,75.3284,75.854,75.3389,75.0691,76.4543,76.2188,76.2163,,
THA,Thailand,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2835,-1.1934,-1.3652,-1.3456,-1.4885,-1.3734,-1.3201,-1.3491,-1.3901,-1.2595,-1.3397,-1.036,-1.3217,-1.6762,-1.4801,-1.2828,-1.4238,-1.4164,-1.4954,-1.4039,-1.3234,-1.3004,-1.469,-1.25,-1.4896,-1.2941,-1.3062,-1.4588,-1.473,-1.3008,-1.4138,-1.3695,-1.2642,-1.2892,,
THA,Thailand,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.631,19.8445,18.4428,21.0698,21.9897,18.3372,19.4781,20.8211,19.4012,20.1271,19.2823,17.5397,19.2233,20.6558,19.3563,21.2404,16.0676,19.2135,17.5929,17.1714,20.4065,17.9424,17.7176,18.6802,14.8561,20.0372,20.7815,19.2176,18.3829,17.36,15.9921,19.316,18.8194,18.0401,,
THA,Thailand,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3263,1.2437,-0.8227,6.7451,-0.2219,-0.5746,3.2937,0.4192,0.4447,4.0286,2.1887,2.3157,-3.0521,1.4935,-2.0218,-0.6453,0.9313,0.4017,2.1277,2.4189,2.6063,-2.8683,6.3988,0.4307,3.5245,-5.7936,-0.1711,-3.1595,-1.6612,0.6186,-0.3447,3.7772,4.9147,-1.9249,,
THA,Thailand,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9256,5.6539,6.7474,6.249,6.1856,6.3257,6.0139,5.7412,6.195,6.0359,6.343,5.3535,6.2626,5.8248,6.2451,6.622,5.8913,6.7678,5.2991,6.9414,6.7887,5.7262,5.7303,5.422,6.6301,6.0042,5.9676,5.608,7.0754,5.6831,6.1815,6.2774,5.9701,5.869,,
TJK,Tajikistan,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6282,68.6474,66.9726,71.0678,66.4127,69.625,64.754,66.8629,66.9342,66.5089,69.4337,68.7964,64.6091,73.3078,69.8188,69.6191,72.387,71.8945,69.4704,66.3117,71.4955,68.5911,73.1453,69.2644,70.063,68.4304,68.7422,71.1986,71.1622,70.765,75.9728,73.2241,72.1872,66.8021,,
TJK,Tajikistan,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4188,60.4038,58.1078,57.8597,58.8888,57.863,59.6278,60.7083,59.2214,59.4972,60.1944,60.1072,59.5483,60.7,60.7885,62.6014,62.6824,63.126,62.8995,62.6728,62.0586,64.069,63.5364,62.5097,63.027,62.9971,62.6165,64.819,63.7678,64.4034,65.2892,65.3578,65.1874,67.2233,,
TJK,Tajikistan,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.394,-2.3888,-2.1558,-2.2859,-2.2906,-2.3403,-2.1702,-2.1837,-2.1965,-2.2807,-2.3009,-2.2304,-2.0948,-2.0226,-2.0774,-2.1501,-2.0929,-2.3526,-2.2964,-2.1479,-2.225,-2.1703,-2.0933,-2.1119,-2.3417,-2.2094,-2.3213,-2.3041,-2.4161,-2.1948,-2.425,-2.1635,-2.0478,-2.1471,,
